Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Average Cost for two,Price range,Aggregate rating,Votes
17953899,Horn Please,1,New Delhi,77.2564223,28.5374979,1000,3,3,70
309756,Khatey Raho,1,New Delhi,77.2488511,28.5401398,250,1,3.3,26
2595,Kolkata Biryani House,1,New Delhi,77.24887993,28.54032355,500,2,3.4,404
7620,Kolkata Hot Kathi Roll,1,New Delhi,77.2485628,28.5401027,150,1,3.2,35
309161,Madly Bangalee,1,New Delhi,77.2533122,28.5363941,400,1,2.7,135
18249081,Oh! China,1,New Delhi,77.24785432,28.54140536,600,2,2.9,16
3632,Punjabi Zaika,1,New Delhi,77.2534878,28.5364501,500,2,2.9,39
7602,Rabi Snacks Corner,1,New Delhi,77.24898689,28.5401377,300,1,3.4,18
1712,Republic of Chicken,1,New Delhi,77.2534614,28.5364925,400,1,2.7,29
300984,Roll n Roast,1,New Delhi,77.24858187,28.54001105,250,1,3.3,27
18429374,Roller's High,1,New Delhi,0,0,500,2,3.2,13
18354627,Royal Chick 'N',1,New Delhi,77.2481801,28.5414227,300,1,3.3,18
301522,Royal Kolkata Biryani,1,New Delhi,77.2487302,28.5404268,500,2,2.7,14
4973,Sameer's Restaurant,1,New Delhi,77.2533324,28.53629071,600,2,2.5,59
3504,Sanjha Chulha,1,New Delhi,77.25324858,28.53638025,550,2,2.7,70
18459885,Shepherd's,1,New Delhi,0,0,250,1,3.1,9
301405,Soya King,1,New Delhi,77.2532497,28.5364506,350,1,2.6,71
18457499,Tasty Tonight,1,New Delhi,0,0,1000,3,3.1,5
18445801,The Mustard,1,New Delhi,77.248798,28.540204,500,2,2.9,7
18355107,Tibb's Frankie,1,New Delhi,77.2534364,28.5363915,250,1,3.2,16
18175328,Wazwaan Restaurant,1,New Delhi,77.2417726,28.5426944,1200,3,3.2,14
7613,Yummi Kolkataa,1,New Delhi,77.248847,28.5399215,150,1,3.2,17
7599,Annapurna Sweet House,1,New Delhi,77.25338604,28.53622797,150,1,3.7,55
302936,Ashirbad,1,New Delhi,77.2431467,28.5408504,100,1,3.6,46
4608,Chocolatiers - The Chocolate Boutique,1,New Delhi,77.248454,28.5371718,100,1,3.8,112
7636,Dadu Cutlet Shop,1,New Delhi,77.25329351,28.53622856,100,1,3.7,99
18373691,Dogs & Wiches,1,New Delhi,77.2530626,28.53681321,600,2,3.9,109
7634,Maa Tara,1,New Delhi,77.2532976,28.5362306,500,2,3.6,458
306028,My Spice Kitchen,1,New Delhi,77.2487359,28.5403982,650,2,3.5,443
311637,The Singing Tree,1,New Delhi,77.2488222,28.5403609,100,1,3.7,33
18396171,Baba Chicken Ludhiana Wale,1,New Delhi,77.24996019,28.54047929,400,1,0,0
18282004,Bengal Snacks,1,New Delhi,77.24868078,28.54036184,300,1,0,2
17989134,Brownies & More,1,New Delhi,77.2485055,28.5371328,100,1,0,2
18371396,Cafe Coffee Day,1,New Delhi,77.2530302,28.5393728,450,1,0,1
18396942,Craving Cure,1,New Delhi,77.2533385,28.5366561,300,1,0,2
18311930,Cuisine,1,New Delhi,77.2417726,28.5426944,1500,3,0,1
18481320,Food Nation,1,New Delhi,0,0,400,1,0,0
7635,Kamala Fast Food & Chinese,1,New Delhi,77.25298069,28.5359835,300,1,0,2
7601,Lokenath Sweets,1,New Delhi,77.2484567,28.5371718,150,1,0,2
18471314,Me and My Cake,1,New Delhi,0,0,500,2,0,0
309080,Chulha Punjabi Da,1,New Delhi,77.25327071,28.53634285,600,2,2.4,41
1358,Viva Hyderabad,1,New Delhi,77.2529294,28.53692899,600,2,2.3,38
5890,Metro Grill,1,New Delhi,77.1142232,28.7168739,1200,3,3.4,134
306513,Cafe Cruise,1,New Delhi,77.1232509,28.6501775,1300,3,2.8,153
3089,Etal The Lounge Bar,1,New Delhi,77.123654,28.6502181,2000,4,3.2,455
7061,"Game of Legends - Sports Bar, Grill, & Lounge",1,New Delhi,77.1233229,28.650366,1450,3,3.5,609
18466981,Al-raaya,1,New Delhi,77.220848,28.671114,600,2,3.1,6
311093,Authentique Bites,1,New Delhi,77.2253817,28.6764039,300,1,3.2,17
1055,Embassy,1,New Delhi,77.2252021,28.6766555,1200,3,3,126
18144470,Narang's Bake 'n' Cake,1,New Delhi,77.222238,28.7027947,400,1,3,4
4089,New Darvesh,1,New Delhi,77.2203223,28.6976361,150,1,3,14
311030,1UP,1,New Delhi,77.2252161,28.6762903,1200,3,3.5,282
9927,Gujarati Samaj Santushti,1,New Delhi,77.2241691,28.6722125,300,1,3.6,95
18261146,Hind Bakery & Chinese Fast Food,1,New Delhi,77.2222477,28.7028124,150,1,0,0
18424867,Hot Pot,1,New Delhi,77.2213398,28.7008282,150,1,0,0
18361206,Punjabi Flavour,1,New Delhi,77.2212499,28.6919529,100,1,0,0
18424863,Saras Fast Food Feast,1,New Delhi,77.2224176,28.6726275,300,1,0,0
18361208,Shama Chicken Corner,1,New Delhi,77.2211471,28.6917878,300,1,0,0
18398580,The Night Owl,1,New Delhi,77.2255613,28.6765107,450,1,0,1
18424871,Wimpy Sweets And Confectioners,1,New Delhi,77.2204415,28.6975181,150,1,0,1
18245298,Boa Village,1,New Delhi,77.2252919,28.6767537,1500,3,4,225
2578,Anand Ji Restaurant,1,New Delhi,77.26811942,28.56171513,400,1,3.1,28
709,Baskin Robbins,1,New Delhi,77.2683524,28.5620725,300,1,3.3,38
1530,Bhoj Restaurant,1,New Delhi,77.26825587,28.56150782,600,2,2.8,54
1401,Brijwasi Restaurant,1,New Delhi,77.268392,28.56159321,400,1,2.8,32
602,Cafe Coffee Day - The Lounge,1,New Delhi,77.2690337,28.562628,750,2,3.2,42
18175255,Cafe Coffee Day,1,New Delhi,77.26926506,28.5624519,450,1,2.9,10
2245,Chaat Tadka,1,New Delhi,77.26820022,28.56128843,300,1,2.8,27
2585,Chawla's Unique Chicken Corner,1,New Delhi,77.26839837,28.56136028,600,2,3.2,35
908,Dawat Khana,1,New Delhi,77.2688013,28.562384,1600,3,2.5,82
924,Eat n Joy,1,New Delhi,77.2684871,28.5614129,500,2,3.2,24
7715,Khan Chicken Biryani,1,New Delhi,77.26784986,28.56181849,500,2,2.9,14
9476,Kolkata Roll,1,New Delhi,77.2685365,28.56132406,200,1,2.8,16
7686,R. Ahmad Food,1,New Delhi,77.269169,28.562686,450,1,3,11
305621,Sab Ke Khatir,1,New Delhi,77.268562,28.560994,600,2,3.1,14
1324,Bon Bon Pastry Shop,1,New Delhi,77.26831857,28.56217362,150,1,3.5,91
927,Moksha,1,New Delhi,77.26906691,28.56231173,1400,3,3.7,110
929,Pebble Street,1,New Delhi,77.26893816,28.56253759,2400,4,3.9,886
18256780,Kebab Gallery,1,New Delhi,77.26817206,28.56203051,400,1,0,3
53,Amber,1,New Delhi,77.2208907,28.6301966,1800,3,2.6,152
307271,Attitude Kitchen & Bar,1,New Delhi,77.22035229,28.63004355,1300,3,2.9,140
596,Cafe Coffee Day,1,New Delhi,77.2198128,28.6329609,450,1,3.4,277
1127,Castle 9,1,New Delhi,77.2194984,28.6348572,1350,3,3.1,1099
4237,Costa Coffee,1,New Delhi,77.2321919,28.62925605,600,2,3.4,76
6357,Delhi Darbar Dhaba,1,New Delhi,77.2298312,28.6305968,400,1,3.2,89
18124357,Garam Dharam,1,New Delhi,77.2226871,28.6317119,1300,3,3.4,1523
2913,Gola Sizzlers,1,New Delhi,77.2198577,28.6352499,1600,3,3,671
3506,Indian Coffee House,1,New Delhi,77.2160401,28.6305402,200,1,3.3,1300
6957,My Bar Lounge & Restaurant,1,New Delhi,77.2165791,28.6323836,1000,3,2.7,2460
304154,My Bar Square,1,New Delhi,77.2213398,28.6328378,1000,3,2.5,1096
320,Sagar Ratna,1,New Delhi,77.220409,28.6356827,600,2,3.4,499
310097,The Immigrant Cafe,1,New Delhi,77.2190044,28.6340485,1100,3,3.2,563
18418277,MOB Brewpub,1,New Delhi,77.2226422,28.6332756,1500,3,4.7,52
310143,Naturals Ice Cream,1,New Delhi,77.2221482,28.6343484,150,1,4.9,2620
18357940,Zabardast Indian Kitchen,1,New Delhi,77.22217988,28.63259937,1800,3,4.7,242
300595,Anand Restaurant,1,New Delhi,77.2208008,28.6290232,550,2,3.6,485
55,Berco's,1,New Delhi,77.2172977,28.6324521,1100,3,3.9,2639
3168,Blues,1,New Delhi,77.22061079,28.62986493,1100,3,3.7,706
310448,Burger King,1,New Delhi,77.2212499,28.6327396,500,2,3.8,2093
18237356,Burger Singh,1,New Delhi,77.21751753,28.63432028,500,2,3.6,548
303034,Cafe Coffee Day The Square,1,New Delhi,77.21993454,28.63372555,700,2,3.6,361
18070476,Cafe Dalal Street,1,New Delhi,77.2228667,28.6332522,1500,3,3.7,873
18208892,Cafe Hawkers,1,New Delhi,77.2211601,28.6346126,1200,3,3.7,673
18157403,Cafe Public Connection,1,New Delhi,77.2202619,28.6314806,1200,3,3.7,834
18306523,Cafí© MRP,1,New Delhi,77.2208907,28.6344973,800,2,3.6,877
309664,Caffe Tonino,1,New Delhi,77.2194535,28.6348977,1400,3,3.9,1503
302878,Cha Bar,1,New Delhi,77.22215876,28.63122333,500,2,3.9,3206
18237315,Chaayos,1,New Delhi,77.22035263,28.63146522,400,1,3.9,487
305453,Chew - Pan Asian Cafe,1,New Delhi,77.2228218,28.6320384,1700,3,3.9,2003
308804,China Garden,1,New Delhi,77.217118,28.6339581,1800,3,3.9,496
311373,Desi Vibes,1,New Delhi,77.2206488,28.6302469,1400,3,3.9,841
143,Domino's Pizza,1,New Delhi,77.2228959,28.6332312,700,2,3.7,336
308772,Dunkin' Donuts,1,New Delhi,77.22320214,28.62801416,600,2,3.8,271
7855,Dunkin' Donuts,1,New Delhi,77.2196331,28.6301662,600,2,3.9,1607
66,Embassy,1,New Delhi,77.2210029,28.6336789,2000,4,3.5,706
18235515,FLYP@MTV,1,New Delhi,77.22072076,28.63033313,1200,3,3.9,1379
18247029,GoGourmet,1,New Delhi,77.223175,28.627897,600,2,3.7,55
2298,Haldiram's,1,New Delhi,77.2223278,28.6340072,550,2,3.9,1151
310490,Indian Grill Company,1,New Delhi,77.2226871,28.6335935,1300,3,3.7,626
1896,Jain Chawal Wale,1,New Delhi,77.216129,28.6318938,250,1,3.8,301
18157384,Jungle Jamboree,1,New Delhi,77.2161749,28.6324794,1200,3,3.8,1174
2903,Kake Da Hotel,1,New Delhi,77.2218787,28.6350395,600,2,3.5,2185
301653,Kebab Xpress,1,New Delhi,77.2196331,28.6305246,600,2,3.5,321
2195,KFC,1,New Delhi,77.217,28.63136,500,2,3.7,427
7367,Khan Chacha,1,New Delhi,77.2208907,28.6340493,650,2,3.7,1189
309586,Kinbuck 2,1,New Delhi,77.2163994,28.6320976,1600,3,3.9,1286
18398577,La Americana,1,New Delhi,77.222736,28.6331936,450,1,3.7,41
18435302,Lady Baga,1,New Delhi,77.21645035,28.63123951,1200,3,3.7,277
9747,Life Caffe,1,New Delhi,77.21829101,28.63417726,1500,3,3.6,391
312603,Lord of the Drinks,1,New Delhi,77.2167587,28.6319527,2200,4,3.9,2589
177,McDonald's,1,New Delhi,77.216411,28.6323132,500,2,3.8,388
9959,McDonald's,1,New Delhi,77.22015667,28.63000833,500,2,3.7,108
17953940,Moets Arabica,1,New Delhi,77.2208276,28.6303042,400,1,3.5,95
18441674,Mother India,1,New Delhi,77.2190709,28.6355337,1400,3,3.9,66
307485,Mughlai Junction,1,New Delhi,77.2204415,28.6307809,650,2,3.9,310
311057,My Bar Headquarters,1,New Delhi,77.2198128,28.630721,1000,3,3.7,3010
309955,Nando's,1,New Delhi,77.21980177,28.63089815,1200,3,3.7,1891
870,Nizam's Kathi Kabab,1,New Delhi,77.2193637,28.6349788,900,2,3.8,1761
18265711,Oh My God,1,New Delhi,77.2205314,28.6312375,1400,3,3.8,367
312601,Open House Cafe,1,New Delhi,77.22071037,28.63430998,1700,3,3.8,1158
3393,Parikrama - The Revolving Restaurant,1,New Delhi,77.22263787,28.62845265,2400,4,3.8,2689
2504,Pind Balluchi,1,New Delhi,77.2180107,28.6308607,1000,3,3.6,1434
249,Pizza Hut,1,New Delhi,77.2228218,28.6322176,1000,3,3.5,541
18423119,Playboy Cafe,1,New Delhi,77.2198128,28.6306314,1100,3,3.7,140
18255131,Privee',1,New Delhi,77.21826,28.620999,5000,4,3.6,61
306497,Punjabi By Nature,1,New Delhi,77.2197679,28.6308511,1100,3,3.7,1256
308244,Quote - The Eclectic Bar and Lounge,1,New Delhi,77.2171077,28.6308473,1700,3,3.5,422
1286,Rajdhani Thali Restaurant,1,New Delhi,77.22053636,28.62981696,950,2,3.6,1134
4815,Route 04,1,New Delhi,77.2200822,28.6348681,1350,3,3.5,1863
310463,Sbarro,1,New Delhi,77.2197229,28.630354,600,2,3.5,1311
5738,Shake Square,1,New Delhi,77.2181959,28.6335234,400,1,3.7,1333
302310,South Indian Snacks,1,New Delhi,77.21608289,28.62612864,300,1,3.6,50
5608,SSKY Bar & Lounge,1,New Delhi,77.22247191,28.6286716,2800,4,3.5,92
307535,Starbucks,1,New Delhi,77.22063158,28.63014067,700,2,3.8,552
302156,Subway,1,New Delhi,77.222238,28.6311315,500,2,3.5,276
18238278,Tamasha,1,New Delhi,77.221744,28.629606,1600,3,3.7,1801
905,Taste of China,1,New Delhi,77.2204748,28.6300841,1200,3,3.5,327
18281985,Teddy Boy,1,New Delhi,77.2198128,28.6301834,1200,3,3.9,1020
307060,The Beer Cafe - BIGGIE,1,New Delhi,77.2208008,28.6339511,1250,3,3.8,645
18425735,The Flying Saucer Cafe,1,New Delhi,77.2210703,28.6315577,1500,3,3.9,143
313256,The Junkyard Cafe,1,New Delhi,77.2207923,28.6303196,1500,3,3.9,1545
18337893,The Luggage Room Kitchen And Bar,1,New Delhi,77.2228667,28.6331626,1400,3,3.5,63
307190,The Rolling Joint,1,New Delhi,77.2219685,28.6335249,450,1,3.9,783
309790,The Vault Cafe,1,New Delhi,77.21964553,28.63104411,1600,3,3.9,3413
1800,Veda,1,New Delhi,77.2181061,28.6352172,1600,3,3.9,1087
301605,Warehouse Cafe,1,New Delhi,77.22086292,28.63384356,1500,3,3.7,4914
3394,Zaffran,1,New Delhi,77.221559,28.6336168,1800,3,3.9,908
930,Zen,1,New Delhi,77.2192738,28.6342534,1500,3,3.5,1027
309073,Zizo,1,New Delhi,77.2199026,28.635299,1600,3,3.9,1071
18414481,Kettle & Kegs,1,New Delhi,77.23041,28.636975,200,1,0,0
18469940,Ovenstory Pizza,1,New Delhi,77.22947,28.637044,500,2,0,0
18380361,Shree Hari Vaishnav Dhaba,1,New Delhi,77.2296803,28.6302952,200,1,0,2
18241537,38 Barracks,1,New Delhi,77.22285848,28.63302489,1600,3,4.4,840
309478,Ambrosia Bliss,1,New Delhi,77.22212523,28.63386651,1800,3,4,2333
7713,Ardor 2.1,1,New Delhi,77.2201721,28.6300384,2000,4,4.1,1821
301489,Barbeque Nation,1,New Delhi,77.22067215,28.62996616,1600,3,4.1,3164
18219558,Bikkgane Biryani,1,New Delhi,77.2161897,28.6316714,800,2,4.1,740
18216915,Biryani Blues,1,New Delhi,77.2205314,28.6299831,1000,3,4,510
306913,Caffe 9,1,New Delhi,77.2162198,28.6324389,2000,4,4.2,961
307036,Excuse Me Boss,1,New Delhi,77.2208457,28.6309539,1800,3,4.1,799
67,Fa Yian,1,New Delhi,77.2172977,28.6328105,1200,3,4,412
18233593,Farzi Cafe,1,New Delhi,77.2214296,28.6323984,2200,4,4.4,1942
310123,Fuji Japanese Restaurant,1,New Delhi,77.22193044,28.63298369,2000,4,4,312
18198427,Healthy Routes,1,New Delhi,77.2205314,28.6348214,800,2,4,361
18279449,HotMess,1,New Delhi,77.222238,28.6326547,1900,3,4.3,1129
18237357,House of Commons,1,New Delhi,77.2227769,28.6330645,1400,3,4,510
18254558,Johnny Rockets,1,New Delhi,77.2197229,28.6304436,1000,3,4,608
18246991,Odeon Social,1,New Delhi,77.22090885,28.63424877,1600,3,4.1,1959
309859,Pebble Street,1,New Delhi,77.2204415,28.6302434,1800,3,4,817
18294220,Piali - The Curry Bistro,1,New Delhi,77.2198577,28.6352499,1200,3,4.1,400
900,Saravana Bhavan,1,New Delhi,77.2163096,28.6323578,500,2,4.3,5172
18294269,Smoke On Water,1,New Delhi,77.2215438,28.6336429,1300,3,4.1,467
301011,Starbucks,1,New Delhi,77.2177019,28.6321771,700,2,4.1,2417
18423151,The Darzi Bar & Kitchen,1,New Delhi,77.2191391,28.6355397,1500,3,4.1,90
18454488,The G.T. Road,1,New Delhi,77.2228913,28.6332275,1500,3,4.3,104
308579,The Town House Cafe,1,New Delhi,77.22054273,28.62997057,2100,4,4,2252
910,United Coffee House,1,New Delhi,77.2212499,28.6324708,2200,4,4.1,1838
18216901,Unplugged Courtyard,1,New Delhi,77.22129744,28.63447388,1600,3,4,1758
301114,Wenger's Deli,1,New Delhi,77.2182858,28.6336216,400,1,4.3,1457
4249,Wenger's,1,New Delhi,77.2183326,28.6333676,400,1,4.3,3591
18222559,{Niche} - Cafe & Bar,1,New Delhi,77.2225074,28.6315156,1500,3,4.1,492
303204,Chicken Minar,1,New Delhi,77.1250143,28.7181477,550,2,2.6,77
8881,G Lounge,1,New Delhi,77.124976,28.7182809,1900,3,3.2,113
310435,Gyms Kook,1,New Delhi,77.125077,28.7186064,1000,3,3.3,140
309051,Burger Joint,1,New Delhi,77.1248938,28.7183684,300,1,3.5,164
1258,Eleven to Eleven,1,New Delhi,77.3027142,28.65784,800,2,3.1,106
2308,Le Chef,1,New Delhi,77.3023283,28.6571108,800,2,3.3,134
195,McDonald's,1,New Delhi,77.3022802,28.657631,500,2,3.4,77
307940,The Buffet Wagon,1,New Delhi,77.3022817,28.6576462,950,2,3.3,102
2299,Haldiram's,1,New Delhi,77.3018958,28.6567112,600,2,3.5,217
5997,Connexions Bar - Crowne Plaza,1,New Delhi,77.1104921,28.7208561,2500,4,3.5,59
6030,Deli - Crowne Plaza,1,New Delhi,77.1104047,28.7203475,1000,3,3.7,60
307362,Lobby Lounge - Crowne Plaza,1,New Delhi,77.2974845,28.5902478,2000,4,3.2,12
307361,Infinity - Crowne Plaza,1,New Delhi,77.2975743,28.590346,3000,4,3.5,115
3105,Fiery Grills,1,New Delhi,77.1527715,28.6927868,1000,3,3.3,165
9960,McDonald's,1,New Delhi,77.1527796,28.6925129,500,2,3.4,41
18014114,Cafe Desire,1,New Delhi,77.1526057,28.6926319,1000,3,3.5,116
3894,Haldiram's,1,New Delhi,77.1518867,28.691936,550,2,3.7,262
306479,Kake Di Hatti,1,New Delhi,77.1528346,28.6928645,400,1,3.5,364
3183,Akash Deep,1,New Delhi,77.2403806,28.6442398,600,2,2.8,28
5451,Al Saad Foods,1,New Delhi,77.2321629,28.6433222,400,1,3.2,12
5464,Cafe Coffee Day,1,New Delhi,77.2402908,28.6445896,450,1,2.8,22
3182,Chandrika,1,New Delhi,77.2373386,28.6409469,400,1,2.9,6
18057826,Dawat-E-Chaman,1,New Delhi,77.2402908,28.6464711,400,1,3.4,45
18275791,Kallu Nihari,1,New Delhi,77.2373206,28.6421251,150,1,3,6
18261700,King Bikaneri,1,New Delhi,77.2341388,28.6415395,400,1,2.9,6
18228864,Manchanda Bakery,1,New Delhi,77.2442871,28.6461798,200,1,3.1,8
310792,McDonald's,1,New Delhi,77.2405333,28.6437229,500,2,2.8,23
18222587,Mehta Restaurant,1,New Delhi,77.2403616,28.6442887,150,1,3.2,6
309530,Shree Jee Rasoi,1,New Delhi,77.2424889,28.62954592,500,2,3,33
5462,Taj Snacks,1,New Delhi,77.2404704,28.6428148,200,1,3,5
3181,Zaika,1,New Delhi,77.240526,28.6437016,600,2,3.4,159
9912,Bagli's Kitchen,1,New Delhi,77.24076111,28.63814444,500,2,3.7,85
3180,Bhaja Govindam,1,New Delhi,77.2360697,28.6411412,700,2,3.8,189
4092,Changezi Chicken,1,New Delhi,77.2402908,28.6435145,500,2,3.7,519
18261683,Dilli Gate,1,New Delhi,77.2404704,28.6428148,500,2,3.5,26
4715,Jahangeer Foods,1,New Delhi,77.2404704,28.6482801,600,2,3.8,124
481,Moti Mahal,1,New Delhi,77.240201,28.6461938,1100,3,3.6,711
302232,Nandlal Ka Dhaba,1,New Delhi,77.2436136,28.6450853,500,2,3.6,109
1044,Sugandh,1,New Delhi,77.2436136,28.6451749,400,1,3.7,57
3185,Suvidha Vegetarian,1,New Delhi,77.2398417,28.6437405,350,1,3.6,88
18292467,Anupam Jalpan,1,New Delhi,77.2436136,28.6450853,200,1,0,0
18390082,Aunty's Kitchen,1,New Delhi,77.2420496,28.6448122,100,1,0,0
18466971,Cafe Coffee Day,1,New Delhi,0,0,450,1,0,0
18449652,Delhi 6 Foods,1,New Delhi,0,0,300,1,0,0
18288623,Fry Centre,1,New Delhi,77.2404428,28.6482292,200,1,0,0
18345506,Hilal Hotel Nihari,1,New Delhi,0,0,400,1,0,0
18397709,Iqbal's Mughal Cuisine,1,New Delhi,77.2414133,28.6444725,500,2,0,0
18294896,Kake Di Hatti Punjabi Khana,1,New Delhi,77.2357696,28.6413413,200,1,0,1
6678,Kaushal Dhaba,1,New Delhi,77.2357105,28.6410173,150,1,0,0
18351471,Khan Foods,1,New Delhi,77.24033283,28.6439042,400,1,0,0
18206818,Kumar Sweet House,1,New Delhi,77.2444219,28.6452519,150,1,0,1
5463,Negi Restaurant,1,New Delhi,77.2400213,28.6411593,150,1,0,0
18345380,Old Delhi Food Factory,1,New Delhi,77.243883,28.6449318,500,2,0,3
5450,Parantha Point,1,New Delhi,77.2420857,28.6448275,100,1,0,1
18292465,R.P.W Pizza,1,New Delhi,77.2419072,28.644762,300,1,0,3
18292472,Rajdhani Restaurant,1,New Delhi,77.2402908,28.6451272,400,1,0,0
18449638,Roll's World,1,New Delhi,77.2358133,28.6413034,200,1,0,0
18449640,Shree Krishna Dhaba,1,New Delhi,77.2400961,28.6477718,100,1,0,0
18492527,Taj Chicken Point,1,New Delhi,0,0,400,1,0,0
303637,Domino's Pizza,1,New Delhi,77.2402141,28.6440556,700,2,2.3,32
304181,Delhi 6 - Royal Cuisine Of The Walled City,1,New Delhi,77.2400213,28.6480581,500,2,4.1,271
308183,Food Hub,1,New Delhi,77.2038911,28.5419032,150,1,3,4
313059,RR China Tawun,1,New Delhi,77.204111,28.5417882,250,1,0,1
763,Aka Saka,1,New Delhi,77.2304115,28.5730331,1200,3,3.3,176
7557,Anil Mishtan Wala,1,New Delhi,77.2298726,28.5732507,100,1,3.1,10
525,Barista,1,New Delhi,77.230142,28.5735453,650,2,3.3,73
7561,Cafe 1 Fast Food,1,New Delhi,77.2296031,28.573494,200,1,3,12
18387105,Cake Central - Premier Cake Design Studio,1,New Delhi,0,0,300,1,3.4,13
18451576,Chawla's Tandoori Junction,1,New Delhi,77.2385256,28.57750982,600,2,3.3,33
580,Chawnsan Chef,1,New Delhi,77.2388538,28.5780492,700,2,3.4,104
308703,Choco Kraft,1,New Delhi,77.238315,28.5774602,300,1,3.2,12
60,Colonel's Kababz,1,New Delhi,77.2305911,28.5740362,900,2,3.2,600
305123,Confectionately Seerat's,1,New Delhi,77.2318151,28.5765207,600,2,3.2,13
18265689,Country Curries,1,New Delhi,77.23840289,28.57825443,700,2,2.7,8
199,Domino's Pizza,1,New Delhi,77.233061,28.5661594,700,2,2.5,78
756,Duggal's Rasoi,1,New Delhi,77.2384946,28.5780151,600,2,3.4,35
309801,Firefly India,1,New Delhi,77.234004,28.5728373,500,2,3.4,16
18433907,Fluffles - The Fluffy Waffle Co.,1,New Delhi,77.230527,28.573371,300,1,2.5,7
311511,Giani's,1,New Delhi,77.2305911,28.5734984,400,1,2.8,26
308279,Giani,1,New Delhi,77.2298726,28.5744159,400,1,3.3,29
7621,Green Chick Chop,1,New Delhi,77.238315,28.5773705,350,1,2.7,16
306779,Gulshan Fish & Chicken Fry,1,New Delhi,77.2239446,28.5701766,450,1,3.2,14
312980,Kitchen22,1,New Delhi,77.2305013,28.5731313,500,2,3.1,9
18222580,La Chocoallure,1,New Delhi,77.23718248,28.57345367,250,1,2.9,7
2878,Little Dragon,1,New Delhi,77.2298726,28.574147,300,1,2.9,102
8902,Maddi Sweet Centre,1,New Delhi,77.2269086,28.5748508,150,1,3.2,22
18374707,Man Vs Food The Kitchen,1,New Delhi,77.238347,28.576813,600,2,3.1,9
678,MB's,1,New Delhi,77.2302318,28.5735538,1600,3,3.1,128
3568,Moet's Sizzlers,1,New Delhi,77.2304115,28.5731228,1600,3,3,496
18354969,Oberoi's,1,New Delhi,77.23895844,28.57772917,450,1,3.2,8
313242,Punjabee's Darbar,1,New Delhi,77.2387472,28.578638,550,2,3.3,19
309838,Qureshi's Kabab Corner,1,New Delhi,77.238764,28.5783096,600,2,3.4,35
437,Saleem's Restaurant,1,New Delhi,77.2382701,28.5777696,600,2,3.2,53
18303851,Suri Saab Restaurant,1,New Delhi,77.2386742,28.5785699,600,2,3,39
307500,The Sweet Boutique,1,New Delhi,77.23684,28.572495,300,1,3.3,25
736,Tibb's Frankie,1,New Delhi,77.2298726,28.5739678,300,1,3.2,28
18294230,Veg Ex,1,New Delhi,77.2384048,28.5780065,500,2,3.4,44
7851,Zaaika Junction,1,New Delhi,77.2283618,28.5735915,500,2,2.6,56
2437,28 Capri Italy,1,New Delhi,77.2302768,28.5727962,1500,3,3.9,245
573,4S Chinese Restaurant,1,New Delhi,77.2304115,28.5731228,700,2,3.5,215
9706,Amici Cafe,1,New Delhi,77.2302318,28.5735538,1200,3,3.6,386
1507,Angels in my Kitchen,1,New Delhi,77.2304115,28.5738398,350,1,3.8,460
302655,Arabian Delites,1,New Delhi,77.2381221,28.5776478,600,2,3.6,146
705,Baskin Robbins,1,New Delhi,77.2299624,28.574066,300,1,3.7,55
1395,Cafe Brown Sugar,1,New Delhi,77.2303217,28.5737416,1000,3,3.7,390
18418273,Chakhnaa Wala,1,New Delhi,77.2385416,28.5783289,400,1,3.5,15
2067,Cocoberry,1,New Delhi,77.2302318,28.5735538,300,1,3.6,130
3492,Concept,1,New Delhi,77.2388538,28.5782285,600,2,3.9,301
576,Deez Biryani & Kebabs,1,New Delhi,77.2386742,28.5778529,800,2,3.7,338
311211,Def Col Social,1,New Delhi,77.2304115,28.5729435,1600,3,3.9,798
311661,Dí_ner Grill,1,New Delhi,77.2304115,28.5731228,900,2,3.8,192
566,Hong Kong Express,1,New Delhi,77.238764,28.5783992,700,2,3.8,196
556,Kent's Fast Food,1,New Delhi,77.2302318,28.5736434,500,2,3.7,766
18322644,Koyla Kebab,1,New Delhi,77.2298726,28.5739678,700,2,3.6,42
17953931,Meraki Cafe & Bar,1,New Delhi,77.2338693,28.5666845,1400,3,3.6,139
18396187,Milk Patisserie,1,New Delhi,77.23133,28.573539,300,1,3.8,24
730,Moets Curry Leaf,1,New Delhi,77.2304115,28.5732124,1500,3,3.5,208
18247032,Moets Oh! Bao,1,New Delhi,77.2305784,28.5731536,1200,3,3.6,99
570,Moets Shack,1,New Delhi,77.2304115,28.5732124,1800,3,3.7,601
760,Moets Stone,1,New Delhi,77.2304115,28.5732124,2000,4,3.8,354
134,Moti Mahal Delux,1,New Delhi,77.2301869,28.5735944,1000,3,3.8,130
3039,Nizam's Kathi Kabab,1,New Delhi,77.234004,28.5667421,900,2,3.8,303
310816,NYC.PIE,1,New Delhi,77.2303467,28.5729411,900,2,3.8,306
304735,Raro,1,New Delhi,77.2303666,28.5732529,800,2,3.7,304
306,Sagar Ratna,1,New Delhi,77.2304115,28.5731228,600,2,3.7,308
312586,Subway,1,New Delhi,77.2305013,28.5732209,500,2,3.6,84
451,Swagath,1,New Delhi,77.230142,28.5735453,1500,3,3.9,749
